Id;V0;V1;V2
207,139,808,1113
208,273,795,918
209,186,575,598
210,273,919,1247
211,414,1244,1443
212,434,1203,1486
213,227,416,790
214,34,718,1304
215,143,418,760
216,489,1034,1084
217,219,423,763
218,649,706,861
219,425,1009,1010
220,225,1024,1338
221,225,666,1072
222,220,592,954
223,68,843,989
224,364,912,913
225,64,1380,1409
226,363,586,752
227,363,491,1130
228,246,389,548
229,250,745,926
230,355,489,561
231,226,947,1019
232,85,1092,1111
233,159,566,1260
234,242,585,823
235,155,508,509
236,277,637,1027
237,107,579,1212
238,628,1164,1464
239,99,1038,1050
240,232,759,1437
241,303,1004,1180
242,158,524,1349
243,281,1051,1308
244,80,417,856
245,160,521,522
246,413,1336,1440
247,305,900,1026
248,765,822,1411
249,171,539,1306
250,123,910,1170
251,196,608,773
252,507,1196,1279
253,195,655,1189
254,390,739,1017
255,238,1036,1272
256,165,504,1243
257,344,486,1283
258,14,568,1073
259,360,1073,1093
260,20,590,1102
261,79,1294,1440
262,311,1135,1159
263,354,791,1344
264,308,1138,1139
265,170,526,1136
266,526,1136,1137
267,337,674,1178
268,171,553,1306
269,264,553,1306
270,427,527,638
271,339,714,1428
272,245,774,853
273,278,897,898
274,185,613,717
275,323,857,932
276,183,503,616
277,278,896,897
278,176,573,1193
279,193,420,620
280,269,767,1001
281,491,886,1130
282,202,535,643
283,474,818,1225
284,217,725,1323
285,181,412,903
286,15,555,924
287,504,1174,1243
288,88,1110,1455
289,15,554,555
290,260,616,1276
291,452,905,1381
292,75,501,1074
293,388,764,978
294,329,642,825
295,333,438,906
296,187,567,762
297,376,530,830
298,480,1161,1273
299,315,815,988
300,659,982,1397
301,590,1274,1408
302,126,889,890
303,817,1163,1307
304,105,713,817
305,304,1127,1145
306,62,573,620
307,481,1095,1120
308,13,607,1265
309,194,405,927
310,34,534,864
311,263,653,654
312,162,430,608
313,271,433,950
314,258,557,956
315,493,806,1343
316,198,623,1400
317,199,645,1252
318,199,645,959
319,200,1119,1133
320,160,522,844
321,201,427,638
322,85,570,1261
323,279,474,985
324,178,474,985
325,465,1160,1340
326,43,697,862
327,463,982,1232
328,672,997,1231
329,330,1020,1074
330,225,666,1024
331,37,591,615
332,296,865,990
333,106,671,744
334,287,972,992
335,272,411,1056
336,248,592,871
337,243,788,1280
338,268,692,1008
339,756,884,1288
340,192,639,1125
341,92,797,1413
342,313,658,1267
343,236,723,725
344,262,479,499
345,458,673,1078
346,349,673,1299
347,388,978,1228
348,388,1255,1390
349,358,669,1385
350,358,592,1256
351,106,502,839
352,543,1109,1337
353,89,447,749
354,359,728,788
355,63,816,1365
356,223,662,663
357,6,641,877
358,5,636,770
359,68,468,708
360,315,477,815
361,226,432,647
362,343,572,973
363,431,789,1319
364,227,719,986
365,369,596,716
366,369,596,1356
367,53,631,711
368,229,596,1356
369,86,450,645
370,322,450,1251
371,231,432,647
372,231,406,787
373,232,671,744
374,379,513,1436
375,233,449,941
376,320,948,971
377,175,562,936
378,253,451,935
379,426,1030,1325
380,492,880,1206
381,236,723,848
382,479,499,769
383,237,742,1284
384,129,1037,1457
385,314,815,988
386,404,907,1154
387,289,778,802
388,240,802,804
389,118,802,804
390,389,746,1446
391,824,837,921
392,670,863,1028
393,94,723,848
394,94,723,753
395,375,533,774
396,245,853,1218
397,246,722,1184
398,103,920,1187
399,124,478,854
400,16,924,925
401,272,742,1056
402,228,519,731
403,90,514,519
404,245,745,926
405,151,745,1253
406,149,491,886
407,100,1007,1248
408,252,1054,1314
409,252,796,798
410,439,1431,1432
411,253,451,936
412,400,1454,1482
413,76,597,840
414,26,493,1099
415,255,459,929
416,256,476,602
417,495,878,1076
418,497,855,1377
419,257,397,805
420,24,772,1107
421,258,772,956
422,75,501,1442
423,259,611,914
424,481,968,1246
425,294,1094,1095
426,52,896,897
427,261,897,898
428,262,729,730
429,262,875,1131
430,118,804,1154
431,380,891,970
432,9,822,827
433,264,497,855
434,362,813,817
435,266,881,882
436,266,945,1042
437,121,467,606
438,212,692,1311
439,136,884,1288
440,269,776,1002
441,270,888,889
442,333,888,889
443,194,391,927
444,391,949,951
445,272,879,1143
446,367,829,919
447,325,575,1229
448,376,530,1346
449,291,536,589
450,305,531,900
451,461,735,1185
452,234,728,1470
453,276,868,1269
454,155,823,1254
455,277,1028,1029
456,107,579,1041
457,276,939,1031
458,279,535,643
459,48,643,1190
460,523,977,1195
461,280,715,1039
462,281,550,1050
463,343,920,1188
464,342,977,1032
465,361,977,1032
466,7,641,883
467,8,1085,1328
468,145,1006,1033
469,284,487,1035
470,657,1336,1440
471,285,962,1177
472,155,510,1061
473,277,508,637
474,106,502,1004
475,252,796,797
476,10,765,822
477,32,1105,1406
478,289,891,1064
479,290,503,1066
480,95,537,545
481,156,1039,1481
482,291,804,1154
483,64,444,1459
484,444,610,910
485,317,564,1041
486,317,868,896
487,18,737,922
488,294,1095,1120
489,102,991,1200
490,295,633,1122
491,74,632,633
492,153,735,996
493,445,849,1052
494,105,1023,1333
495,268,667,1167
496,299,583,765
497,299,470,1086
498,300,756,1121
499,458,776,1002
500,59,705,1081
501,441,814,1048
502,302,441,1116
503,303,1005,1460
504,160,559,902
505,305,531,1133
506,78,927,949
507,396,773,1416
508,367,736,1430
509,96,533,774
510,169,528,1139
511,308,1136,1137
512,1,576,1046
513,310,580,1301
514,413,873,1158
515,167,873,1158
516,553,953,1208
517,84,953,1467
518,300,776,1121
519,61,1203,1486
520,111,477,815
521,314,660,989
522,831,1037,1457
523,315,477,981
524,316,523,1081
525,278,564,896
526,317,564,896
527,265,761,876
528,85,570,648
529,471,1111,1112
530,320,803,1380
531,320,793,971
532,321,667,1333
533,767,1001,1398
534,468,708,709
535,322,645,1252
536,274,964,1346
537,324,828,1168
538,186,597,1244
539,254,916,917
540,367,829,1401
541,327,816,1207
542,63,1030,1365
543,218,492,880
544,92,658,1134
545,219,642,764
546,329,1009,1010
547,452,905,1020
548,330,501,1074
549,331,662,1245
550,267,467,606
551,446,582,1201
552,446,597,840
553,270,933,1283
554,333,438,952
555,334,625,1290
556,338,566,1260
557,79,657,1440
558,114,627,1295
559,336,521,522
560,336,856,1296
561,341,516,832
562,341,626,832
563,570,1261,1414
564,115,625,833
565,340,517,833
566,340,625,833
567,339,517,833
568,340,1150,1447
569,337,516,832
570,341,782,1147
571,158,977,1195
572,343,920,1187
573,103,513,759
574,22,821,1226
575,22,781,1282
576,39,511,613
577,345,612,1194
578,35,851,1104
579,346,851,1304
580,347,582,1201
581,110,438,906
582,207,700,1018
583,313,658,751
584,92,498,658
585,542,1162,1335
586,73,565,879
587,351,1153,1322
588,470,785,1472
589,350,1162,1335
590,208,841,1358
591,6,641,1289
592,353,908,1364
593,354,1236,1344
594,366,478,854
595,67,489,561
596,355,655,1345
597,370,605,1444
598,13,1100,1239
599,357,1446,1479
600,358,544,669
601,358,592,1384
602,359,595,1155
603,359,728,1470
604,607,1265,1473
605,370,1239,1444
606,280,1038,1379
607,550,1038,1050
608,177,1001,1398
609,362,713,817
610,363,1258,1259
611,54,673,1002
612,364,803,1409
613,364,803,1093
614,130,536,589
615,130,589,1169
616,17,737,1341
617,16,925,1101
618,173,1192,1430
619,367,1401,1402
620,486,933,1283
621,22,486,1226
622,599,600,1392
623,372,1197,1355
624,370,525,1241
625,525,786,1241
626,178,594,799
627,490,818,1225
628,372,848,1355
629,372,792,1376
630,142,938,1461
631,373,1449,1450
632,223,662,1325
633,426,1030,1365
634,690,918,1247
635,187,484,831
636,376,567,1347
637,385,851,1104
638,5,476,770
639,636,1065,1382
640,378,1071,1485
641,103,389,834
642,379,759,1437
643,91,970,1484
644,239,395,846
645,703,1317,1318
646,182,599,600
647,382,600,1392
648,384,1080,1205
649,205,672,997
650,205,482,1080
651,60,1238,1418
652,385,851,1097
653,143,760,1097
654,386,547,809
655,386,547,1324
656,387,1350,1375
657,66,963,1144
658,629,1255,1390
659,388,764,1448
660,103,721,920
661,241,389,834
662,27,528,1138
663,390,1272,1388
664,128,928,951
665,194,1265,1473
666,14,733,750
667,554,1073,1093
668,734,1045,1474
669,12,525,1362
670,394,1083,1176
671,340,675,1447
672,395,846,947
673,49,572,819
674,401,773,909
675,319,849,1052
676,202,461,996
677,254,915,916
678,131,894,917
679,1152,1179,1454
680,20,540,710
681,193,621,885
682,131,621,1482
683,198,402,1040
684,558,1047,1165
685,401,1047,1079
686,704,1250,1483
687,156,506,847
688,404,668,1371
689,194,405,961
690,127,820,961
691,572,819,1015
692,231,647,787
693,407,957,1118
694,142,790,1461
695,408,1410,1420
696,408,908,1420
697,255,923,930
698,164,409,923
699,410,1156,1298
700,248,592,1256
701,411,870,1143
702,554,568,1073
703,181,1240,1422
704,168,540,1159
705,168,563,1336
706,414,915,916
707,76,414,916
708,415,611,1452
709,611,1451,1452
710,505,932,1263
711,142,416,857
712,417,944,1293
713,308,417,1139
714,319,758,1052
715,97,805,1373
716,326,1286,1287
717,254,915,1096
718,176,420,617
719,193,420,1246
720,258,743,1110
721,421,743,1455
722,247,903,1320
723,247,903,943
724,221,454,1006
725,258,743,1173
726,424,806,1434
727,378,1277,1485
728,125,1277,1485
729,121,662,1245
730,374,1088,1210
731,33,534,864
732,1064,1105,1406
733,225,1234,1338
734,428,666,1426
735,216,665,1055
736,132,429,665
737,430,608,909
738,608,773,909
739,136,881,1288
740,434,756,884
741,506,628,1164
742,395,628,1464
743,78,433,800
744,196,433,800
745,313,1202,1203
746,134,756,1202
747,344,1012,1213
748,435,1012,1213
749,436,1278,1326
750,147,456,748
751,57,437,1198
752,454,635,1353
753,438,1468,1469
754,463,1468,1469
755,233,793,971
756,439,971,1431
757,352,1141,1309
758,214,440,1141
759,137,547,1324
760,137,441,858
761,76,442,1117
762,190,801,1117
763,246,443,721
764,99,998,1038
765,148,449,941
766,148,449,623
767,445,1214,1373
768,397,805,1214
769,347,982,1232
770,186,446,582
771,233,447,941
772,222,465,807
773,222,651,874
774,449,623,1183
775,444,1183,1400
776,322,450,645
777,230,544,669
778,52,451,562
779,276,727,1463
780,184,452,1044
781,75,452,1044
782,453,866,1235
783,200,453,866
784,635,1198,1353
785,437,1198,1353
786,455,1326,1352
787,220,747,748
788,86,669,1385
789,219,764,1448
790,145,635,763
791,349,673,1078
792,458,673,1002
793,27,1017,1103
794,255,459,1466
795,8,869,1328
796,460,811,1181
797,297,472,735
798,472,735,1185
799,87,462,1337
800,647,787,976
801,110,438,1469
802,189,659,1468
803,659,1090,1238
804,1090,1238,1418
805,58,601,1160
806,58,448,1160
807,238,660,843
808,466,1272,1388
809,251,886,1130
810,121,467,887
811,164,409,709
812,164,468,709
813,469,1018,1222
814,348,987,1332
815,299,583,1059
816,299,1059,1237
817,201,940,1303
818,201,471,940
819,275,472,899
820,48,531,900
821,761,876,1014
822,69,473,761
823,178,474,799
824,371,594,799
825,766,1151,1429
826,240,475,995
827,5,476,1098
828,224,770,1249
829,477,987,1332
830,111,477,987
831,18,737,1129
832,478,1129,1341
833,244,479,769
834,53,711,732
835,188,615,1315
836,193,481,1246
837,93,968,1246
838,120,792,1205
839,482,792,1205
840,223,663,814
841,223,441,814
842,376,567,762
843,187,484,762
844,227,416,986
845,135,485,719
846,22,529,821
847,344,486,1282
848,284,1034,1084
849,87,487,1035
850,195,653,654
851,152,488,655
852,284,457,1084
853,152,489,1034
854,81,474,1225
855,200,490,818
856,491,741,893
857,149,491,741
858,327,492,1206
859,149,886,1209
860,25,806,1434
861,25,493,806
862,295,1123,1124
863,217,724,1123
864,256,602,1076
865,256,878,1076
866,257,966,967
867,496,553,1467
868,8,811,1085
869,161,855,1377
870,313,664,1267
871,216,498,658
872,262,499,1131
873,237,499,867
874,541,768,1175
875,117,580,676
876,501,957,1442
877,501,892,1471
878,287,839,972
879,502,839,972
880,16,924,1067
881,366,925,1101
882,600,859,1174
883,65,952,1348
884,857,932,1263
885,83,505,1263
886,281,1050,1188
887,156,506,1051
888,35,507,515
889,163,507,515
890,50,677,1334
891,309,823,1254
892,116,509,1063
893,107,510,1212
894,286,579,1212
895,511,613,717
896,185,957,1118
897,310,835,1301
898,157,512,580
899,379,513,759
900,157,513,1436
901,228,519,958
902,514,519,1458
903,378,1065,1389
904,163,425,1071
905,24,942,1149
906,435,772,1107
907,30,1106,1151
908,29,517,1106
909,451,562,936
910,545,652,1216
911,249,631,731
912,228,631,731
913,520,845,1433
914,275,844,845
915,335,1291,1292
916,453,559,902
917,522,844,1433
918,844,845,1433
919,122,523,1219
920,122,683,1219
921,387,808,1350
922,66,1146,1375
923,12,607,1100
924,356,786,1362
925,26,526,1137
926,25,493,1099
927,32,427,527
928,527,714,1297
929,27,528,1103
930,390,1017,1103
931,22,529,782
932,21,529,821
933,139,808,964
934,139,530,1168
935,474,818,1119
936,279,643,1190
937,618,984,1204
938,375,984,1204
939,307,1191,1193
940,736,1192,1430
941,33,427,534
942,201,427,534
943,202,974,1480
944,644,974,1480
945,274,536,963
946,567,1347,1387
947,183,545,652
948,175,538,652
949,537,545,1216
950,93,518,538
951,10,1087,1378
952,11,634,1087
953,20,540,1135
954,791,1275,1391
955,3,541,1405
956,108,542,1335
957,237,560,867
958,87,543,1337
959,221,1109,1337
960,104,544,872
961,230,729,730
962,183,503,1066
963,183,545,1066
964,5,636,1382
965,6,476,1098
966,271,547,1153
967,137,656,950
968,282,552,993
969,246,548,552
970,150,548,552
971,150,549,552
972,280,550,1038
973,156,847,1371
974,266,882,1156
975,47,622,945
976,549,552,993
977,282,722,1184
978,312,953,1208
979,171,553,1208
980,166,556,955
981,554,555,1223
982,555,924,1067
983,290,555,1067
984,95,545,1060
985,95,556,1060
986,557,630,958
987,88,557,630
988,1047,1079,1165
989,109,558,1165
990,79,559,1294
991,521,1291,1292
992,272,542,1284
993,542,1284,1367
994,163,425,561
995,425,561,1010
996,175,562,1305
997,261,562,1305
998,563,1236,1344
999,124,962,1236
1000,278,574,1142
1001,293,775,926
1002,565,879,1143
1003,272,411,1143
1004,334,520,566
1005,159,520,566
1006,365,1233,1386
1007,130,1347,1387
1008,181,605,1011
1009,181,412,1011
1010,338,1262,1414
1011,569,1262,1414
1012,172,570,638
1013,172,527,638
1014,525,786,1362
1015,171,634,1360
1016,231,819,1015
1017,231,671,1015
1018,573,620,1359
1019,420,620,1359
1020,307,573,1193
1021,96,574,1191
1022,325,575,1230
1023,575,598,1230
1024,1,577,1046
1025,154,577,1062
1026,577,1046,1062
1027,209,502,972
1028,46,578,992
1029,276,579,1269
1030,317,579,1041
1031,310,768,1368
1032,310,768,1175
1033,215,541,1175
1034,215,581,757
1035,38,680,720
1036,598,680,720
1037,113,880,1206
1038,288,796,842
1039,309,585,823
1040,51,584,837
1041,584,585,837
1042,154,584,585
1043,586,1070,1166
1044,177,586,1166
1045,587,1258,1259
1046,177,587,1259
1047,29,712,1176
1048,517,1106,1151
1049,475,589,1169
1050,240,475,589
1051,20,710,1179
1052,590,1102,1408
1053,591,615,1315
1054,188,480,1315
1055,220,592,1384
1056,650,860,954
1057,84,593,1445
1058,553,953,1467
1059,312,1220,1221
1060,178,593,1220
1061,43,651,862
1062,222,595,651
1063,228,630,958
1064,229,596,755
1065,414,597,1244
1066,76,414,597
1067,140,598,680
1068,372,599,1197
1069,120,792,1376
1070,421,859,1476
1071,182,859,1476
1072,601,1160,1465
1073,224,602,1211
1074,97,1076,1211
1075,1278,1326,1352
1076,55,603,1278
1077,371,604,1422
1078,81,799,1421
1079,568,605,1011
1080,14,568,605
1081,606,975,1217
1082,267,606,975
1083,12,734,1474
1084,13,607,1100
1085,302,1058,1115
1086,196,608,1058
1087,58,448,810
1088,58,609,810
1089,198,402,610
1090,123,402,610
1091,259,611,938
1092,373,611,914
1093,330,501,892
1094,185,612,1471
1095,612,613,1194
1096,185,612,613
1097,188,477,614
1098,477,614,981
1099,348,615,1331
1100,188,477,1332
1101,737,1129,1341
1102,260,616,922
1103,261,617,1438
1104,93,617,1438
1105,133,532,984
1106,133,618,984
1107,666,1072,1424
1108,225,619,1072
1109,326,1285,1286
1110,62,620,1287
1111,621,1285,1286
1112,193,621,1286
1113,622,945,1042
1114,213,622,1042
1115,448,1160,1340
1116,198,448,623
1117,624,1005,1460
1118,303,502,1460
1119,334,944,1293
1120,115,625,1290
1121,335,873,1294
1122,114,521,1291
1123,336,627,1295
1124,170,1296,1403
1125,506,628,847
1126,239,395,628
1127,388,1390,1448
1128,206,629,1255
1129,596,630,755
1130,88,596,630
1131,228,630,755
1132,228,755,1396
1133,296,633,865
1134,74,633,865
1135,632,633,1122
1136,296,633,991
1137,634,1360,1361
1138,11,634,1361
1139,145,454,635
1140,423,635,763
1141,4,636,1389
1142,636,1065,1389
1143,939,1031,1089
1144,286,1031,1089
1145,570,638,648
1146,201,638,648
1147,304,1125,1145
1148,640,1127,1145
1149,639,1125,1145
1150,191,640,1127
1151,641,877,1181
1152,256,460,1181
1153,67,457,1069
1154,67,642,1069
1155,202,461,643
1156,48,461,643
1157,84,593,974
1158,84,644,974
1159,86,645,1339
1160,645,959,1339
1161,298,667,1023
1162,304,646,1128
1163,87,487,976
1164,87,787,976
1165,471,648,1111
1166,201,471,648
1167,46,649,706
1168,146,603,1352
1169,146,650,860
1170,203,707,874
1171,183,518,652
1172,518,538,652
1173,35,718,1016
1174,35,507,1016
1175,195,654,1189
1176,488,655,1189
1177,355,1196,1279
1178,152,655,1345
1179,433,656,950
1180,196,433,656
1181,285,563,657
1182,285,657,1235
1183,349,751,1134
1184,658,751,1134
1185,463,659,982
1186,463,659,1468
1187,238,660,1036
1188,129,660,1036
1189,297,661,1091
1190,85,648,1111
1191,121,426,662
1192,426,662,1325
1193,663,814,1366
1194,483,814,1366
1195,373,611,1451
1196,216,665,1449
1197,665,1449,1450
1198,132,665,1450
1199,147,748,1326
1200,147,666,1024
1201,667,931,1227
1202,298,667,931
1203,118,668,1043
1204,239,668,1043
1205,230,450,669
1206,86,450,669
1207,243,670,863
1208,359,788,1280
1209,106,671,1427
1210,106,839,1302
1211,236,997,1231
1212,45,672,1231
1213,218,893,1299
1214,673,893,1299
1215,24,424,942
1216,337,674,1149
1217,29,712,1150
1218,528,675,1329
1219,512,580,676
1220,71,512,676
1221,509,677,1334
1222,116,509,677
1223,352,841,1309
1224,352,841,1358
1225,350,841,1335
1226,73,879,1316
1227,582,720,1013
1228,38,720,1013
1229,347,582,1013
1230,204,982,1397
1231,345,978,1228
1232,39,613,1194
1233,342,683,1219
1234,44,993,994
1235,179,483,1366
1236,179,684,1266
1237,325,795,1132
1238,140,598,1230
1239,318,1163,1307
1240,192,1125,1126
1241,441,1048,1264
1242,162,687,1115
1243,298,1023,1128
1244,70,931,1227
1245,277,670,1028
1246,50,689,1029
1247,532,919,1247
1248,82,690,918
1249,70,691,1227
1250,268,692,1311
1251,267,467,1007
1252,212,693,1310
1253,267,975,1310
1254,42,975,1217
1255,248,411,870
1256,41,650,954
1257,151,695,1253
1258,250,745,1253
1259,245,775,926
1260,40,696,853
1261,211,697,863
1262,211,863,1028
1263,217,723,725
1264,180,698,724
1265,301,480,1114
1266,59,1081,1082
1267,37,700,1331
1268,37,615,1331
1269,440,865,990
1270,214,440,701
1271,1369,1370,1393
1272,381,1317,1318
1273,207,703,1317
1274,403,551,1483
1275,47,704,1250
1276,523,705,1081
1277,122,523,705
1278,144,454,861
1279,144,706,861
1280,651,707,874
1281,43,651,707
1282,428,666,1424
1283,199,708,1425
1284,199,708,709
1285,322,1049,1271
1286,710,1152,1179
1287,19,710,1152
1288,229,754,979
1289,229,711,732
1290,712,1083,1176
1291,28,712,1083
1292,321,1070,1166
1293,667,1023,1333
1294,339,517,1151
1295,31,779,1297
1296,524,1146,1375
1297,66,715,1146
1298,421,716,1476
1299,182,600,859
1300,174,505,932
1301,174,511,717
1302,34,653,1016
1303,34,718,1016
1304,227,403,719
1305,135,704,1483
1306,186,598,720
1307,186,582,720
1308,103,389,721
1309,246,389,721
1310,99,443,722
1311,246,443,722
1312,217,494,753
1313,217,723,753
1314,295,1122,1123
1315,180,632,1122
1316,45,698,1323
1317,45,725,1323
1318,234,451,935
1319,234,726,935
1320,234,451,727
1321,52,451,727
1322,728,939,1463
1323,101,728,939
1324,53,729,780
1325,230,729,780
1326,230,544,730
1327,104,544,730
1328,249,450,1251
1329,249,731,1049
1330,262,479,1268
1331,244,479,732
1332,733,750,1224
1333,13,733,1224
1334,470,1045,1086
1335,11,734,1045
1336,461,735,996
1337,297,758,1092
1338,307,573,736
1339,62,573,736
1340,616,737,922
1341,17,616,737
1342,370,738,1240
1343,119,786,1241
1344,164,468,1025
1345,164,739,1025
1346,92,740,1413
1347,218,740,1281
1348,218,492,741
1349,149,492,741
1350,742,875,1131
1351,104,742,875
1352,435,772,1173
1353,258,772,1173
1354,303,502,1004
1355,379,744,1180
1356,245,745,1218
1357,696,853,1218
1358,241,746,1270
1359,581,757,1270
1360,456,959,1339
1361,456,747,748
1362,455,748,1326
1363,220,455,748
1364,595,749,1155
1365,222,595,749
1366,127,912,913
1367,127,913,946
1368,134,756,1121
1369,434,1202,1203
1370,100,752,1248
1371,467,1007,1248
1372,244,979,980
1373,494,753,1419
1374,94,754,980
1375,754,979,980
1376,711,755,1396
1377,229,711,755
1378,434,756,1202
1379,458,776,1121
1380,241,757,1270
1381,310,757,835
1382,297,735,758
1383,153,735,758
1384,103,759,1187
1385,232,759,1187
1386,224,418,760
1387,385,760,771
1388,318,1075,1163
1389,69,761,1075
1390,77,830,1399
1391,484,1037,1475
1392,145,457,763
1393,219,642,1069
1394,642,764,825
1395,112,764,825
1396,288,583,765
1397,9,798,1411
1398,30,1106,1386
1399,30,766,1386
1400,98,767,813
1401,269,776,1000
1402,117,500,1368
1403,500,768,1368
1404,102,494,769
1405,244,980,1419
1406,224,770,771
1407,224,760,771
1408,636,770,771
1409,4,636,771
1410,23,781,1213
1411,24,424,772
1412,396,773,1417
1413,401,773,1416
1414,245,774,775
1415,96,774,775
1416,293,775,1404
1417,96,775,1404
1418,98,882,1000
1419,300,881,882
1420,225,619,777
1421,111,815,850
1422,32,779,995
1423,527,779,1297
1424,31,475,995
1425,31,779,995
1426,249,450,780
1427,230,450,780
1428,341,782,1148
1429,23,781,1147
1430,781,782,1147
1431,22,781,782
1432,113,583,783
1433,583,783,1059
1434,327,816,1300
1435,327,783,1354
1436,351,1321,1322
1437,235,785,1321
1438,356,571,786
1439,119,571,786
1440,87,543,787
1441,406,543,787
1442,101,670,788
1443,243,670,788
1444,136,431,789
1445,136,403,789
1446,415,790,1461
1447,227,789,1319
1448,354,791,1275
1449,354,478,1129
1450,236,482,792
1451,482,1080,1205
1452,233,449,793
1453,64,449,793
1454,89,447,794
1455,233,447,794
1456,273,795,829
1457,141,795,829
1458,9,822,1411
1459,288,796,798
1460,252,797,1314
1461,498,1054,1314
1462,9,798,869
1463,9,827,1328
1464,81,474,799
1465,371,799,1421
1466,396,800,1077
1467,196,773,1417
1468,442,801,1117
1469,368,1274,1408
1470,118,999,1043
1471,118,802,999
1472,166,803,1412
1473,320,803,1412
1474,291,804,1186
1475,240,804,1186
1476,257,495,805
1477,97,495,805
1478,197,806,1343
1479,424,772,956
1480,447,749,807
1481,222,749,807
1482,316,523,1195
1483,316,808,1113
1484,63,784,809
1485,351,784,809
1486,198,810,1040
1487,198,448,810
1488,7,811,812
1489,7,812,883
1490,283,812,1053
1491,283,1053,1054
1492,410,876,1014
1493,410,876,1298
1494,56,483,1048
1495,483,814,1048
1496,314,619,850
1497,314,815,850
1498,63,784,1300
1499,63,816,1300
1500,318,646,1307
1501,265,817,1163
1502,531,1119,1133
1503,200,818,1119
1504,432,1164,1464
1505,231,432,819
1506,292,911,912
1507,306,820,1171
1508,21,1102,1408
1509,21,821,1226
1510,539,822,827
1511,10,539,822
1512,155,510,823
1513,242,510,823
1514,51,695,824
1515,242,585,837
1516,329,825,826
1517,112,825,826
1518,330,826,892
1519,112,826,892
1520,9,869,1328
1521,497,1085,1328
1522,139,828,1168
1523,301,1082,1113
1524,419,1363,1401
1525,141,915,1363
1526,77,762,830
1527,376,762,830
1528,394,831,1457
